clave,descripcion,clave_transporte,nacionalidad,designador_iata,linea_ferrea
FA92.3,GAYTAN,04,México,,FA
A453.8,CORRAL BLANCO,04,México,,A
G0061,ACATLAN,04,México,,G
U0174,LOPEZ CALLADA,04,México,,U
V0461,TAMSA,04,México,,V
GA072,JOACHIN,04,México,,GA
Q0304,PALOMAS,04,México,,Q
A519.4,SAN JUAN LOS LAGOS,04,México,,A
H79.8,ANIMAS,04,México,,H
P146.6,PALOMA,04,México,,P
B1027.3,CORTAVIA 9,04,México,,B
R62.6,LOS ROSALES,04,México,,R
F0061,AYANCUAL,04,México,,F
Z0069,CORREA,04,México,,Z
LA018,PASTORA,04,México,,LA
FD128,SANTA ROSA,04,México,,FD
AK010,DINAMITA,04,México,,AK
QA241.5,BELLAVISTA,04,México,,QA
FA499.1,PEJE LAGARTO,04,México,,FA
DN8.4,EL TANQUE,04,México,,DN
GB8,CAROLINA,04,México,,GB
L0584,CELIS,04,México,,L
RA46.4,TERESITA,04,México,,RA
G0211,GARZA BLANCA,04,México,,G
FP78,PUSTUNICH,04,México,,FP
N41.7,SALAZAR,04,México,,N
K341.1,ACAPETAHUA,04,México,,K
TL42.4,MATUTE,04,México,,TL
Z242.8,LA MATA,04,México,,Z
B0691,WADLEY,04,México,,B
G0030,LA ZAFRA,04,México,,G
EA040,SAN ANTONIO SOLEDAD,04,México,,EA
FP108.6,TEKAK,04,México,,FP
A0322,UNIVEX,04,México,,A
UB71.4,LINEA DIVISORIA SUR,04,México,,UB
Q0000,OJINAGA,04,México,,Q
A439.4,GUANAJAL,04,México,,A
C28.3,CONTRERAS,04,México,,C
L0079,TAURO,04,México,,L
M0643,JOSEFA,04,México,,M
S0327,PARAJE NUEVO,04,México,,S
BA50.9,SAN LUIS DE LA PAZ,04,México,,BA
Q321,ARAIZA,04,México,,Q
T1088.3,OLAJE,04,México,,T
L130,EL JAIBITO,04,México,,L
BA31,LOURDES,04,México,,BA
M0811,BENAVIDES,04,México,,M
Q0406,ESCAPE KM Q-406,04,México,,Q
FA773.1,POMUCH,04,México,,FA
N439.8,PARCO,04,México,,N
B0943,APASCO RAMOS,04,México,,B
A1169.6,MARAVASCO,04,México,,A
FA178.7,JOAQUIN GUTIERREZ,04,México,,FA
TJ22.1,EL DORADO,04,México,,TJ
S0287,RIO BLANCO,04,México,,S
FA221.4,TACOTALPA,04,México,,FA
B0128,ESCANDON,04,México,,B
RD147.3,LAS MONJAS,04,México,,RD
I514.1,ESTANCIA,04,México,,I
Z0,COATZACOALCOS,04,México,,Z
T0821,CAPOMAS,04,México,,T
SA011,SANTA CRUZ,04,México,,SA
FA007,INGENIERO A LIR ARCINIEGA,04,México,,FA
H0050,TEZONTEPEC,04,México,,H
K163,SAN ANTOLIN,04,México,,K
Juárez245,LITION,04,México,,Juárez
E276,ALMOLOYAS,04,México,,E
K256,NANCINAPA,04,México,,K
NB5.2,BETTI,04,México,,NB
A1456.3,LA SECCION,04,México,,A
M0582,ARISTA,04,México,,M
C0005,JULIA,04,México,,C
A719.4,PIMIENTA,04,México,,A
L495.6,LAS CRUCITAS,04,México,,L
T0926,VITARUTO,04,México,,T
HD13.5,XOCOPA,04,México,,HD
B50,HUEHUETOCA,04,México,,B
Q0253,MULLER,04,México,,Q
K455.7,EL CAMPITO,04,México,,K
U0032,DELTA,04,México,,U
M0602,RAMOS,04,México,,M
Q14.6,SAN URIEL,04,México,,Q
MA051,EL MANTE,04,México,,MA
IB99.3,ESCOBILLAS,04,México,,IB
Q267.5,CHIHUAHUA,04,México,,Q
G0071,CAMALOTE,04,México,,G
TA235,CIMA,04,México,,TA
K447.3,TRES HERMANOS,04,México,,K
Z0020,HORACIO P SANCHEZ,04,México,,Z
UB33.9,REDONDO,04,México,,UB
B922,ZINCAMEX,04,México,,B
AM008,BAJIO FXE,04,México,,AM
Q460.8,MINACA,04,México,,Q
AE9,LA CUESTA,04,México,,AE
M0026,ALTAMIRA,04,México,,M
VB175,MANANTIALES,04,México,,VB
U0336,LAS ENCHILAYAS,04,México,,U
B1055,SALINAS VICTORIA,04,México,,B
Morelos46.5,HUEHUETOCA,04,México,,Morelos
A0736,VICTOR ROSALES,04,México,,A
A1815.5,VADO,04,México,,A
K392,HUEHUETAN,04,México,,K
N0090,PUERTA MEXICO,04,México,,N
K389.4,CUYAMIAPA,04,México,,K
NF451,AJUNO,04,México,,N
E0066,TECAMACHALCO,04,México,,E
A0029,CUAUTITLAN,04,México,,A
SA035,PANZACOLA,04,México,,SA
VK9.8,SAN JUAN DE ARAGON,04,México,,VK
FA812,BECAL,04,México,,FA
MA105.6,PALMITO,04,México,,MA
TA248.3,ELIAS CALLES,04,México,,TA
P134.1,CATARINAS,04,México,,P
Q0268,CHICHP,04,México,,Q
DB216.7,TEPEHUANES,04,México,,DB
TA254,FRONTERAS,04,México,,TA
R99.3,PUENTE NEGRO,04,México,,R
V432.2,SALMORAL,04,México,,V
NE998,APM LAZARO,04,México,,NE
VC76.5,MATAMORES,04,México,,VC
K240,JOAQUIN AMARON,04,México,,K
A1359,LOLITA,04,México,,A
M0219,ROSA,04,México,,M
E331.3,TELIXTLAHUACA,04,México,,E
U0142,TORRES B,04,México,,U
K97.9,LAS ANONAS,04,México,,K
T729.9,FENOCHIO,04,México,,T
TA268.9,COCHUTA,04,México,,TA
S0084,ACOPINALCO,04,México,,S
F0038,LOBOS,04,México,,F
S0283,SANTA ROSA,04,México,,S
AB005,ITURBIDE,04,México,,AB
NA009,TLALNEPANTLA,04,México,,NA
FA639.1,SAN DIMAS,04,México,,FA
V53.2,ANTONIO,04,México,,V
SA0,APIZACO,04,México,,SA
A1104.1,NAZARENO,04,México,,A
NB47.1,CACALOTE,04,México,,NB
A1854.6,LUCERO,04,México,,A
VB074,BALTASAR,04,México,,VB
VC31.5,PORTEZUELO,04,México,,VC
L315,MONTAÑA,04,México,,L
N0335,ZINZIMEO,04,México,,N
FA745.5,MANAGUA,04,México,,FA
C237.1,IGUALA,04,México,,C
DC0,DURANGO,04,México,,DC
L0502,QUINIENTOS,04,México,,L
E338.8,SULCHIQUITONGO,04,México,,E
NE138,EL SALVADOR,04,México,,NE
DB204.7,ESCAPE PRESIDIO,04,México,,DB
B65,CERRO JARDIN,04,México,,B
M0310,CARRIZOS,04,México,,M
T0976,SAN RAFAEL,04,México,,T
P27.6,TROYA,04,México,,P
B0506,INTERPUERTO,04,México,,B
TL15.4,REFUGIO,04,México,,TL
F227,SINAI,04,México,,F
EA45.2,AMOZOQUILLO,04,México,,EA
M798.6,MINERVA,04,México,,M
M215,ZORRILLA,04,México,,M
XX46.7,LA PUENTE,04,México,,XX
I0461,ATENQUIQUE,04,México,,I
G0110,LA GRANJA,04,México,,G
VB070,SAN MARTIN,04,México,,VB
A1202.3,PERONAL,04,México,,A
N591.8,MAGUIZABAL,04,México,,N
M0884,VINEDO,04,México,,M
T1407.7,YAGO,04,México,,T
FA671.5,HOOL,04,México,,FA
V0201,MAZARRAZA,04,México,,V
IB7.7,DIONISIA,04,México,,IB
N0099,DEL RIO,04,México,,N
M0868,PORVENIR,04,México,,M
E292.8,SANTA CATARINA,04,México,,E
Q0839,EL FUERTE,04,México,,Q
FD46.7,BOKOBA,04,México,,FD
G0147,ESCAPE EL HULE,04,México,,G
FA656,PLACA KM FA-656,04,México,,FA
V298.1,NEGRO,04,México,,V
F0147,ZACATE,04,México,,F
E354,MAGOTE,04,México,,E
E335.5,HUITZO,04,México,,E
G75.9,EL CARAVERAL,04,México,,G
BC053,PUERTO CARROZAS,04,México,,BC
R313.5,SIERRA AZUL,04,México,,R
L0424,ESCONTRIA,04,México,,L
UB13.9,ESTACION GARCIA,04,México,,UB
IB116.7,CHUCANDIRAN,04,México,,IB
V0429,CARDEL,04,México,,V
B0979,SOLEDAD,04,México,,B
TG043,HUATABAMPO,04,México,,TG
G0048,TEZONAPA,04,México,,G
B118.6,RANCHO NUEVO,04,México,,B
E193,ALDAMA,04,México,,E
XX74.4,MINCUINI,04,México,,XX
V49.7,CHIPILTEPEC,04,México,,V
TL31.7,LA VEGA,04,México,,TL
N0141,ATLACOMULCO,04,México,,N
G0271,JUANITA,04,México,,G
FA186.7,PICHUCALCO,04,México,,FA
V436.3,LA POSTA,04,México,,V
L0259,VENTURA,04,México,,L
C212.2,VISTA,04,México,,C
E385.1,GUELECE,04,México,,E
A1603,MORSE,04,México,,A
RD67.4,CUATRO CIENEGAS,04,México,,RD
R0083,PEYOTES,04,México,,R
FA660,SANTA CRUZ,04,México,,FA
U0093,EL DOCTOR,04,México,,U
P104.3,EMPALME DISTRITO FRISCO,04,México,,P
GB34,CHACAL TIANGUIS,04,México,,GB
T0915,CAIMANERO,04,México,,T
HB024,CIUDAD SAHAGUN,04,México,,HB
GA100.5,TIERRA BLANCA,04,México,,GA
F0110,HERRERAS,04,México,,F
I455.7,QUITO,04,México,,I
V354.8,ROMA,04,México,,V
LM245,LITION,04,México,,Morelos
SC296.2,MEZQUITE,04,México,,SC
S0260,ALTA LUZ,04,México,,S
IB138,LOS REYES DE SALGADO,04,México,,IB
G0115,LAS YAGUAS,04,México,,G
I0071,OLIVA,04,México,,I
L0356,SAN BARTOLO,04,México,,L
N48.1,FRESNO,04,México,,N
N0165,TULTENANGO,04,México,,N
T0,LINEA DIVISORIA,04,México,,T
IB10.2,VERDUZCO,04,México,,IB
J31.5,GILITA,04,México,,J
N0279,MIGUEL G NAVARRO,04,México,,N
I529.3,COQUIMATLAN,04,México,,I
T0864,ACATITA,04,México,,T
S0304,SUMIDERO,04,México,,S
VB043,CONTADERO,04,México,,VB
T1427,PANI,04,México,,T
C14.6,SAN PEDRO DE LOS PINOS,04,México,,C
Q325.7,BAEZA,04,México,,Q
XX68.1,OZULUAMA,04,México,,XX
Juárez102.3,DAXTHI,04,México,,Juárez
N2,EL ROSARIO,04,México,,N
R351.3,CARLOS PEREYRA,04,México,,R
B0871,BENJAMIN MENDEZ,04,México,,B
N0421,CHAPULTEPEC,04,México,,N
T1281,GACHO,04,México,,T
TM12.6,PORTES GIL,04,México,,TM
Juárez135,PACHUQUILLA,04,México,,Juárez
BD011,MIGUEL HIDALGO,04,México,,BD
RD12.7,MANUEL AGUIRRE,04,México,,RD
VC66.3,LA BALARZA,04,México,,VC
DE73.3,EL FUERTE,04,México,,DE
NE034,LIMONCITO,04,México,,NE
F0244,REYNOSA,04,México,,F
H74.9,TECAJETE,04,México,,H
FD164.1,CALOTHUL,04,México,,FD
RD37.6,LAMADRID,04,México,,RD
P93.5,FLUORITA,04,México,,P
DA135.2,CHUPADEROS,04,México,,DA
A0416,LEON,04,México,,A
Q0910,SANTA ROSA,04,México,,Q
H0019,JALTOCAN,04,México,,H
Z0057,TEXISTEPEC,04,México,,Z
IB131.7,SALITRE,04,México,,IB
N629.6,APATZINGAN,04,México,,N
QA332,NUEVO CASAS GRANDES,04,México,,QA
N351.1,CHARO,04,México,,N
C183.7,CACAHUAMILPA,04,México,,C
H104.2,LOS ROMEROS,04,México,,H
I0377,ATOYAC,04,México,,I
B0510,LA PILA,04,México,,B
C219.1,PIMENTEL,04,México,,C
V94.7,MAL PAIS,04,México,,V
MA021,XICOHTENCATL,04,México,,MA
DC87.5,VICENTE GUERRERO,04,México,,DC
I0,IRAPUATO,04,México,,I
K272.2,ECHEGARAY,04,México,,K
VB110,PUEBLA,04,México,,VB
SC249.5,SN ANTONIO SOLEDAD,04,México,,SC
AB009,EMBARCADERO CENTRAL,04,México,,AB
T422,EMPALME SHOP,04,México,,T
A1778.7,CHAVATITO,04,México,,A
HC019,CADENA,04,México,,HC
VB149,CITLALTEPEC,04,México,,VB
Q0636,SAN RAFAEL,04,México,,Q
E257.2,TOMELLIN,04,México,,E
E0061,HUIXCOLOTLA,04,México,,E
U495.8,RUIZ DIAZ,04,México,,U
V231.4,TITIPANAPA,04,México,,V
Q359.3,ALDANA,04,México,,Q
Z186,MOGOÑE,04,México,,Z
EB11.6,ZAACHILA,04,México,,EB
U418,LA VENTANA,04,México,,U
B1222,ANAHUAC,04,México,,B
L0310,LA JOYA,04,México,,L
E0049,SAN SIMON,04,México,,E
L24.6,JALTOMATE,04,México,,L
SC276,VAQUERIA I,04,México,,SC
FP137.7,TZUCACAB,04,México,,FP
T1025,OBISPO,04,México,,T
M840.3,GURZA,04,México,,M
A0063,MELCHOR OCAMPO,04,México,,A
M54.5,CUAHUTEMOC,04,México,,M
E0113,CUAYUCATEPEC,04,México,,E
I0470,PLATANARILLO,04,México,,I
B56.3,SAN SEBASTIAN,04,México,,B
V0397,EL CARRIZAL,04,México,,V
AC28,BRANDE,04,México,,AC
N618.8,PARACUARO,04,México,,N
I551.2,EL ROSARIO,04,México,,I
QA154.7,CEBADILLA,04,México,,QA
N0444,BONILLA,04,México,,N
G0143,CIUDAD GENERAL ALEMAN,04,México,,G
AE12.6,TERESA,04,México,,AE
SA025,GOMEZ,04,México,,SA
FD108.3,QUINTANA ROO,04,México,,FD
Juárez183.5,SAN JUAN DEL RIO,04,México,,Juárez
LJ248,QUERETARO SID,04,México,,Juárez
P82.9,MATURANA,04,México,,P
O45.2,LA JUNTA,04,México,,O
I0615,MANZANILLO,04,México,,I
L0437,LAS CANOAS,04,México,,L
BC063,SAN JOSE ITURBIDE,04,México,,BC
F294.6,CONTROL,04,México,,F
I0451,TUXPAN,04,México,,I
FA240.5,LOMAS TRISTES,04,México,,FA
MA24.7,GUAYALEJO,04,México,,MA
T0603,NAVOJOA,04,México,,T
FN4.6,CORDEMEX,04,México,,FN
A0645,ADAMES,04,México,,A
M0776,TALIA,04,México,,M
I0085,CORTES,04,México,,I
U0000,PASCUALITOS,04,México,,U
TA41.8,SAN LAZARO,04,México,,TA
R290.4,BAJAN,04,México,,R
FA328.8,PALENQUE,04,México,,FA
N195.7,COLORADO,04,México,,N
IB78.2,EL GUAYABO,04,México,,IB
QA140.3,MADERA,04,México,,QA
NB058,BAJIO,04,México,,NB
Q0127,FALOMIR,04,México,,Q
XX71.1,PLACETAS,04,México,,XX
Juárez166.9,PALMILLAS,04,México,,Juárez
B0941,KIMBERLY RAMOS,04,México,,B
I323.9,MASCOTA,04,México,,I
AC31.4,LA BOLSA,04,México,,AC
MA10.5,EL CONEJO,04,México,,MA
O42.4,EL SANUDO,04,México,,O
DB15.7,CASA BLANCA,04,México,,DB
S0114,CERRITO,04,México,,S
M435.5,TERAN,04,México,,M
A0795,GUTIERREZ,04,México,,A
T1657.3,QUEMADA,04,México,,T
Morelos245.1,QUERETARO,04,México,,Morelos
AK2.7,AEDO,04,México,,AK
RD187.5,MATRIMONIO,04,México,,RD
FA471.9,LA MICOTEA,04,México,,FA
A1137,ALIANZA,04,México,,A
T1584,MARQUESADO,04,México,,T
G0152,LAS PINAS,04,México,,G
GB048,SAN CRISTOBAL,04,México,,GB
V125.2,LA LUZ,04,México,,V
L0530,VALLES,04,México,,L
K299.3,LEON BRINDIS,04,México,,K
Q476,GONZALEZ,04,México,,Q
VK090,NEPOPUALCO,04,México,,VK
AC24.9,COVADONGA,04,México,,AC
M0863,ABELARDO RODRIGUEZ,04,México,,M
L0252,TECHA,04,México,,L
V0302,CRUZ VERDE,04,México,,V
HC026,PACHUCA DE SOTO,04,México,,HC
FA443.9,SAN PEDRO,04,México,,FA
T604.3,BACABACHI,04,México,,T
RH0.7,PALAU,04,México,,RH
N457.3,COPANDARO,04,México,,N
MA28.9,EL EJIDO,04,México,,MA
A1905.7,LOS MEDANOS,04,México,,A
GF001,BANANO,04,México,,GF
GF006,GELA,04,México,,GF
QA490,PLACA KM QA-490,04,México,,QA
N20.7,MONTE,04,México,,N
N0063,DONA ROSA,04,México,,N
QA71,MATACHIC,04,México,,QA
K331.5,LA BONANZA,04,México,,K
DE79.2,EL CHICLE,04,México,,DE
E0055,ROSENDO MARQUEZ,04,México,,E
FA51.5,TANCOCHAPA,04,México,,FA
B189.9,CAMBALACHE,04,México,,B
Z109.3,LAS TRES GARDENIAS,04,México,,Z
R246,FIERRO,04,México,,R
M70.8,CHOCOY,04,México,,M
Q0165,COLONIAS,04,México,,Q
NE088,LOS CHIVOS,04,México,,NE
E0026,SANTA ROSA,04,México,,E
N0270,JUAN J FRANCO,04,México,,N
GA051,TLALIXCOYAN,04,México,,GA
T738.5,SAN BLAS,04,México,,T
BG62.3,AVALOS,04,México,,BG
OA3.9,ANGUANGEO,04,México,,OA
RA91.6,NUEVA PALESTINA,04,México,,RA
N45,CARRETERA,04,México,,N
NB052,OJO SECO,04,México,,NB
K92.5,CABESTRADA,04,México,,K
VB085,ANALCO,04,México,,VB
HC015,LA SOLEDAD,04,México,,HC
A529,PLACA KM A-529,04,México,,A
NB21.3,LA RANCHERITA,04,México,,NB
B0070,VITO,04,México,,B
FP87,YHOTOLIN,04,México,,FP
DE68.2,JAROCHO,04,México,,DE
Q0613,NACAIBO,04,México,,Q
QA201.6,DRAKE,04,México,,QA
V0293,DAVID S ALONSO,04,México,,V
L0481,RASCON,04,México,,L
K335.6,SOCOMUSCO,04,México,,K
A1039,EL CENTINELA,04,México,,A
QA568,EMPALME FF CC NM,04,México,,QA
XX38.7,CEBADILLA,04,México,,XX
R0007,CANTU,04,México,,R
L0516,SAN MATEO,04,México,,L
DC43.3,TUITAN,04,México,,DC
N0573,HUARENITZIO,04,México,,N
RB3,ROSITA,04,México,,RB
N552.8,TIPITARO,04,México,,N
XX18.9,AGRARIOS,04,México,,XX
IB69.9,MORENO,04,México,,IB
TP0,CERRO DE LA CRUZ,04,México,,TP
A904,LA SECCION,04,México,,A
F0133,ALDAMAS,04,México,,F
B0230,LA FUENTE,04,México,,B
G0004,SAN MIGUELITO,04,México,,G
T880.2,PALON BLANCOS,04,México,,T
F117.7,LA PALMITA,04,México,,F
A0370,VILLALOBOS,04,México,,A
I313,VALENCIA,04,México,,I
FA535.9,HARD,04,México,,FA
I0308,MAZATEPEC,04,México,,I
E252.3,CUICATLAN,04,México,,E
N0125,TEPETITLAN,04,México,,N
S0318,CORDOBA,04,México,,S
R0000,PIEDRAS NEGRAS,04,México,,R
A1446.4,SANTA ROSALIA CAMARGO,04,México,,A
Q0757,DESCANSO,04,México,,Q
Z179.6,BIXIDU,04,México,,Z
T1501,PANTANAL,04,México,,T
RD208.6,EL REY,04,México,,RD
VC2.5,CARCARA,04,México,,VC
S0251,BOCA DEL MONTE,04,México,,S
U0019,CERRO PRIETO,04,México,,U
E399.3,TLACOLULA,04,México,,E
Z0083,GENERAL MIGUEL ALEMAN,04,México,,Z
T165.5,QUEROBABI,04,México,,T
V240.6,PIZARRO,04,México,,V
NF476,TINGAMBATO,04,México,,NE
QA502.6,MEDANOS,04,México,,QA
QA160.8,LA HERRADURA,04,México,,QA
H0037,MAGUIXCO,04,México,,H
NE101,LAS CRUCES,04,México,,NE
L0110,SALINAS,04,México,,L
AB026,VALENTIN,04,México,,AB
I284.3,LOMAS DE TEJEDA,04,México,,I
R270.9,GLORIA,04,México,,R
UB0.6,COMERCIAL,04,México,,UB
T1325,NUEVO ACAPONETA,04,México,,T
SC303,TECAMALUCAN,04,México,,SC
V0338,JALAPA,04,México,,V
A0876,PACHECO,04,México,,A
B163.3,SAN JOSE DE ATLAN,04,México,,B
FX8.1,BALATUN,04,México,,FX
E366.5,OAXACA,04,México,,E
Juárez130.9,DAZU,04,México,,Juárez
FA254.5,MACUSPANA,04,México,,FA
M0353,BENITEZ,04,México,,M
S0310,FORTIN,04,México,,S
RD9.5,POZUELOS,04,México,,RD
NB60.8,MILPA VIEJA,04,México,,NB
VK025,EMPALME DISTRITO TEXCOCO,04,México,,VK
RL13.7,MARTIN G RODRIGUEZ,04,México,,RL
K17,JUCHITAN,04,México,,K
K437.4,EL MANZANO,04,México,,K
B1221,RODRIGUEZ,04,México,,B
FD54.8,TEKANTO,04,México,,FD
S0245,ESPERANZA,04,México,,S
XX29.7,LAGARTERO,04,México,,XX
IB21.3,FALCONI,04,México,,IB
HD20.3,CIMA DE TOGO,04,México,,HD
T0209,CARBO,04,México,,T
A0518,SANTA MARIA DE ENMEDIO,04,México,,A
E0088,TLACOTEPEC,04,México,,E
SC249.3,SAN ANTONIO SOLEDAD,04,México,,SC
MA41.2,ALVARO OBREGON,04,México,,MA
DA162.3,AGUA VIEJA,04,México,,DA
C230.6,NARANJO,04,México,,C
N360.6,ATAPANEO,04,México,,N
T1210.1,LABRADOS,04,México,,T
R0361,ANHELO,04,México,,R
L0400,LA CINTA,04,México,,L
A503,PLACA KM A-503,04,México,,A
B969.6,LOS FIERROS,04,México,,B
NF458,AGUA VERDE,04,México,,NF
DA238,VILLA JUAREZ,04,México,,DA
K7.7,IXTALTEPEC,04,México,,K
A0319,MOLINO SARABIA,04,México,,A
M104.7,EL BERNAL,04,México,,M
T0189,POZA,04,México,,T
Z134,SUCHILAPA,04,México,,Z
N0369,EL PIPILA,04,México,,N
C138.6,EMILIANO ZAPATA,04,México,,C
UB60.1,CERVECERIA TECATE,04,México,,UB
Z0017,CALZADAS,04,México,,Z
AB038,ROSAL,04,México,,AB
XX59.1,TANCEME,04,México,,XX
DC247,LAS CUATROCIENEGAS,04,México,,DC
FD29.7,EUAN,04,México,,FD
DN28.3,CIENEGA DE LOS CABALLOS,04,México,,DN
T1560,CONDE,04,México,,T
VB124,SIGNORET,04,México,,VB
I0271,INCALPA,04,México,,I
VC34.1,SAN AGUSTIN HUIXAXTLA,04,México,,VC
T457,ALGODON,04,México,,T
T1237.1,ASTENGO,04,México,,T
B240,NORIA,04,México,,B
F303.1,CAPOTE,04,México,,F
EA18.9,CABRAS,04,México,,EA
VC104.5,LAGUNILLAS,04,México,,VC
JM120,ARAGON,04,México,,Morelos
G0069,LA MARGARITA,04,México,,G
P141.8,PILONCILLOS,04,México,,P
L378.1,LOS ANTEOJOS,04,México,,L
T0297,WILLARD,04,México,,T
FD134.2,XUILUB,04,México,,FD
HD8.4,HUEYAPAN,04,México,,HD
S0129,MUNOZ,04,México,,S
FA294.4,DOS ARROYOS,04,México,,FA
A0634,PUNTA,04,México,,A
K62.4,SIDAR,04,México,,K
U0311,EL SAHUARO,04,México,,U
K186.2,ESMERALDA,04,México,,K
K386.9,CHAMULAPA,04,México,,K
G0295,CAMPO NUEVO,04,México,,G
H145.5,TONALIXCO,04,México,,H
T0441,GUASIMAS,04,México,,T
DN55.2,REBOCIJO,04,México,,DN
L454.6,ZACATE,04,México,,L
GB19.8,ALFREDO,04,México,,GB
BA12.1,MONTELONGO,04,México,,BA
EB21.9,ZIMATLAN,04,México,,EB
DC136.1,LA PARADA,04,México,,DC
A1601,ALBERTO,04,México,,A
I0227,LA CAPILLA,04,México,,I
Q0575,SANCHEZ,04,México,,Q
XX5,PEBERNALES,04,México,,XX
L82.8,LA HONDA,04,México,,L
T0308,VEGA,04,México,,T
DC122.6,VERGELITOS,04,México,,DC
FS22.3,HOCABA,04,México,,FS
S0399,MATA LOMA,04,México,,S
C119.6,CUERNAVACA,04,México,,C
I0600,TEPALCATES,04,México,,I
T0983,COSTA RICA,04,México,,T
B0539,PENASCO,04,México,,B
DB198.4,SANDIAS,04,México,,DB
RD217.8,AVANTE AHMSA,04,México,,RD
H148.7,PEJAY,04,México,,H
C192.1,EL SUREÑO,04,México,,C
O10.1,CAREDO,04,México,,O
Q0648,CHIHUAHUICAME,04,México,,Q
FA806.9,TEPAKAM,04,México,,FA
I0493,FERNANDEZ,04,México,,I
FA624.3,PUSTUNICH,04,México,,FA
L274.4,POZO,04,México,,L
T1619,NUEVO GRACIA,04,México,,T
VC80.8,MIER,04,México,,VC
I80.4,LA MARAÑA,04,México,,I
Q0763,LOS POZOS,04,México,,Q
Q0056,LAGUNITAS,04,México,,Q
M0185,SAN FRANCISCO,04,México,,M
DN13.9,TECUAN,04,México,,DN
N0219,TUNGAREO,04,México,,N
IB22.7,LOS ANGELES,04,México,,IB
S0285,NOGALES,04,México,,S
AC17,GARMA,04,México,,AC
T1305.2,COPALES,04,México,,T
T0020,AGUA ZARCA,04,México,,T
AB055,TECAMATL,04,México,,AB
B0303,JOCOQUI,04,México,,B
T0881,PALOS BLANCOS,04,México,,T
FN18.6,SAN IGNACIO,04,México,,FN
E302.4,ANONA,04,México,,E
GA69.4,OTAPA,04,México,,GA
L385.3,EL DIVISADERO,04,México,,L
FA417.2,MACTUN,04,México,,FA
V0331,BANDERILLA,04,México,,V
GA020,EL TEJAR,04,México,,GA
C126,PLACA KM C-126,04,México,,C
N476.9,PARANGUITIRO,04,México,,N
LB077,EL GUANAME,04,México,,LB
DB191.3,MANQUEROS,04,México,,DB
BB37.4,LA CABRA,04,México,,BB
FA473.5,EL NARANJO,04,México,,FA
F0076,RAMONES,04,México,,F
Q261.9,TABALAOPA CHP,04,México,,Q
TA204,EMPALME AGUA PRIETA,04,México,,TA
BG38.5,LAS COTUCHAS,04,México,,BG
A1423.5,FLORIDO,04,México,,A
A267.4,COACHITI,04,México,,A
A0511,CASTRO,04,México,,A
T1314,CONCHA,04,México,,T
T0391,SANTA ROSA,04,México,,T
T0067,IMURIS,04,México,,T
HB015,TLANALAPA,04,México,,HB
FA354.1,SAN AGUSTIN,04,México,,FA
C107,ALARCON,04,México,,C
DB105.9,ALISOS,04,México,,DB
RA33.6,NOGALERA,04,México,,RA
L173.8,ARENAL,04,México,,L
I98,LA MULA,04,México,,I
T1721,ARENAL,04,México,,T
L0345,LA BORREGUITA,04,México,,L
DA219,PLACA KM DA-219,04,México,,DA
F2.9,LAS PUENTES,04,México,,F
N0522,ZIRACUARETIRO,04,México,,N
J71.7,VIESCA,04,México,,J
DB180.1,HERVIDEROS,04,México,,DB
VB075,MOYOTZINGO,04,México,,VB
QA271,CUEVITAS,04,México,,QA
T0956,CULIACAN,04,México,,T
JM146,POLOTITLAN,04,México,,Juárez
EB29.5,SANTA INES YATZECHI,04,México,,EB
S0413,EL LAURELAL,04,México,,S
A537.2,ENCARNACIÓN,04,México,,A
XX36.4,CHAPANCAL,04,México,,XX
I0612,CAMPOS,04,México,,I
FA002,COATZACOALCOS,04,México,,FA
EB15.4,TRINIDAD,04,México,,EB
B0951,HIGUERAS,04,México,,B
IC17.6,RANCHO VIEJO,04,México,,IC
NB56.1,TAMAYO,04,México,,NB
AE024,GUANAJUATO,04,México,,AE
FA376.3,ZAPATA,04,México,,FA
A425,LA MORA,04,México,,A
N0176,ALBERTO GARDUNOC,04,México,,N
U0121,LOS PIONEROS,04,México,,U
HC018,LAS COLONIAS,04,México,,HC
A0333,SALAMANCA,04,México,,A
L444.9,ESPINAZO DE DIABLO,04,México,,L
N0551,TOMENDAN,04,México,,N
Q490.3,VERGEL,04,México,,Q
M9.8,GERMINAL,04,México,,M
T1175,MAZATLAN,04,México,,T
IB91.2,COMANJA,04,México,,IB
B0994,ALKALI,04,México,,B
L0657,TAMOS,04,México,,L
Q0564,CREEL,04,México,,Q
T1295,PALMAR,04,México,,T
BB15.9,SAN ISIDRO,04,México,,BB
A1412,DIAZ,04,México,,A
T504.9,BACUM,04,México,,T
VC108.6,ORGANO,04,México,,VC
IC22.8,EL ZORRILLO,04,México,,IC
VC69.4,CARALES,04,México,,VC
Q0551,BOCOYNA,04,México,,Q
G0089,CHICALON,04,México,,G
NE012,GAMBARA,04,México,,NE
E234.2,QUIOTEPEC,04,México,,E
B705.6,POBLAZON,04,México,,B
TA146,CUAUHTEMOC,04,México,,TA
TA157.6,MINA ORO,04,México,,TA
Q747.2,JESUS CRUZ,04,México,,Q
B1012,LEONA,04,México,,B
B0926,ROJAS,04,México,,B
VC17.6,TECUANIPAN,04,México,,VC
VC50.1,TRONCONAL,04,México,,VC
B0847,GOMEZ FARIAS,04,México,,B
U48.8,RIO COLORADO,04,México,,U
B1036,TOPO,04,México,,B
JM215,FERROSERVICIOS,04,México,,Juárez
